URL,Name,fiber_g,sodium_g,carbohydrates_g,fat_g,protein_g,sugar_g,saturate_g,size_g,Servings,calories_kCal,category,image_link,fat_100g,fiber_100g,sugar_100g,saturated_100g,protien_100g,sodium_100mg,carbohydrates_100g,kj_100g,Nutri_score,Fsa_new,salt_100g,salt_g,fat_count,satfat_count,sugar_count,salt_count,NumberRatings
http://allrecipes.com/recipe/kathys-roast-and-vegetables/detail.aspx,Kathy's Roast and Vegetables,2.8,0.95,22.3,12.5,26.6,3.1,3.4,2869.03,8,310,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/06/50/65072.jpg,3.485498583,0.780751683,0.864403649,0.948055615,,264.8978923,6.218129472,361.9085196,A,7,0.672840646,2.413,2,1,1,3,107
http://allrecipes.com/recipe/better-than-best-fried-chicken/detail.aspx,Better Than Best Fried Chicken,0.7,0.6,32.5,29.3,32.4,0.7,4.8,1836.03,4,531,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/76/06/760681.jpg,6.383337963,0.152502955,0.152502955,1.045734547,,130.7168184,7.080494327,484.3473799,A,7,0.332020719,1.524,3,1,1,2,121
http://allrecipes.com/recipe/asian-tuna-patties/detail.aspx,Asian Tuna Patties,1.4,0.43,21.1,7.6,18.6,2.3,1.4,667.15,6,230,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/16/62/166293.jpg,6.835044593,1.259087162,2.068500337,1.259087162,,386.7196283,18.97624222,866.0397212,B,6,0.982267856,1.0922,2,1,1,2,106
http://allrecipes.com/recipe/fish-tacos/detail.aspx,Fish Tacos,4.9,0.41,43,18.8,17.3,4.5,2.7,2902.18,8,409,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/32/91/329107.jpg,5.182311228,1.350708778,1.240446837,0.744268102,,113.0184895,11.85315866,472.0317003,A,5,0.287066963,1.0414,2,1,1,1,490
http://allrecipes.com/recipe/roasted-pork-loin/detail.aspx,Roasted Pork Loin,0.2,0.04,1.1,16.2,18.4,0.1,4.5,1098.43,8,238,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/13/82/138237.jpg,11.79865808,0.145662445,0.072831223,3.277405024,,29.1324891,0.80114345,725.7328369,B,6,0.073996522,0.1016,2,2,1,1,226
http://allrecipes.com/recipe/amish-yumazuti/detail.aspx,Amish Yumazuti,2.8,0.57,45.9,16.5,22.5,4.4,5.9,1737.64,6,422,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/04/45/1044520.jpg,5.697382657,0.966828572,1.519302042,2.03724592,,196.8186736,15.84908266,610.0790497,A,7,0.499919431,1.4478,2,2,1,2,108
http://allrecipes.com/recipe/kalua-pig-in-a-slow-cooker/detail.aspx,Kalua Pig in a Slow Cooker,0,0.72,0,14.7,25.9,0,4.8,2762.25,12,243,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/24/172476.jpg,6.386098289,0,0,2.085256584,,312.7884876,0,441.9842085,B,8,0.794482759,1.8288,2,2,1,3,398
http://allrecipes.com/recipe/slow-cooker-pulled-pork/detail.aspx,Slow Cooker Pulled Pork,1.5,0.99,49.4,5,21.2,21.3,1.4,2126,8,335,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/40/72/407220.jpg,1.881467545,0.564440263,8.01505174,0.526810913,,372.5305738,18.58889934,527.7809972,B,7,0.946227658,2.5146,1,1,2,3,836
http://allrecipes.com/recipe/zucchini-patties/detail.aspx,Zucchini Patties,1.2,0.28,15.7,14.7,12.8,1.9,5,552.25,4,245,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/18/80/188038.jpg,10.64735174,0.869171571,1.376188321,3.621548212,,202.8066999,11.37166139,742.9722046,B,7,0.515129018,0.7112,2,2,1,2,376
http://allrecipes.com/recipe/baked-scallops/detail.aspx,Baked Scallops,0.9,0.57,15.6,19,31.3,1.3,9.2,827.05,4,363,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/16/99/169930.jpg,9.189287226,0.435282026,0.628740705,4.449549604,,275.6786168,7.544888459,735.0503113,C,8,0.700223687,1.4478,2,3,1,2,227
http://allrecipes.com/recipe/marinated-pork-tenderloin/detail.aspx,Marinated Pork Tenderloin,0.5,1.01,16.9,10.7,27,13.9,2.3,852.95,4,278,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/24/74/247489.jpg,5.017879125,0.234480333,6.518553256,1.078609532,,473.6502726,7.925435254,545.8375755,C,8,1.203071692,2.5654,2,1,2,3,210
http://allrecipes.com/recipe/tangy-slow-cooker-pork-roast/detail.aspx,Tangy Slow Cooker Pork Roast,0.3,0.48,9.4,7.7,24.6,7.6,2.8,1671.96,8,210,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/51/08/510823.jpg,3.684298667,0.143544104,3.636450633,1.33974497,,229.6705663,4.497715256,420.693318,A,6,0.583363238,1.2192,2,1,1,2,421
http://allrecipes.com/recipe/fish-fillets-italiano/detail.aspx,Fish Fillets Italiano,1.8,0.46,8.2,9.4,21.2,3.9,1.3,1188.88,4,230,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/02/92/29214.jpg,3.162640468,0.605612005,1.312159343,0.437386448,,154.7675123,2.758899132,323.9903102,A,6,0.393109481,1.1684,2,1,1,2,139
http://allrecipes.com/recipe/hamburgers-by-eddie/detail.aspx,Hamburgers by Eddie,0.1,0.15,1.1,31.4,20.6,0.1,12.6,525.02,4,374,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/01/12/40/1124033.jpg,23.92289818,0.076187574,0.076187574,9.5996343,,114.2813607,0.838063312,1192.993181,D,8,0.290274656,0.381,3,3,1,1,60
http://allrecipes.com/recipe/ginger-glazed-mahi-mahi/detail.aspx,Ginger Glazed Mahi Mahi,0.2,0.83,16,7,32.4,14.8,1.2,864.01,4,259,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/44/93/449397.jpg,3.240703233,0.092591521,6.851772549,0.555549126,,384.2548119,7.407321675,502.0225229,B,8,0.976007222,2.1082,2,1,2,3,485
http://allrecipes.com/recipe/mexican-baked-fish/detail.aspx,Mexican Baked Fish,3.4,0.53,11.3,17.6,27.6,1.8,7.2,1384.44,6,311,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/33/49/334968.jpg,7.627632833,1.473519979,0.780098813,3.12039525,,229.6957615,4.89728699,564.3125596,B,8,0.583427234,1.3462,2,3,1,2,193
http://allrecipes.com/recipe/house-fried-rice/detail.aspx,House Fried Rice,2.4,0.6,26.4,8.4,13,2.9,1.7,1248.57,8,236,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/07/54/75443.jpg,5.382157188,1.537759197,1.858125696,1.089246098,,384.4397991,16.91535116,633.0985367,B,6,0.97647709,1.524,2,1,1,2,166
http://allrecipes.com/recipe/slow-cooker-green-beans-ham-and-potatoes/detail.aspx,Slow Cooker Green Beans' Ham and Potatoes,4.5,0.13,20.6,9,10.2,2.9,3.1,2168.28,10,200,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/92/76/927678.jpg,4.150755437,2.075377719,1.337465641,1.429704651,,59.95535632,9.500618001,386.1862859,A,5,0.152286605,0.3302,2,1,1,1,82
http://allrecipes.com/recipe/seans-falafel-and-cucumber-sauce/detail.aspx,Sean's Falafel and Cucumber Sauce,6.7,1.58,59.5,33.1,14.7,8.1,5,2065.62,4,586,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/29/93/299305.jpg,6.409697815,1.29743128,1.568536323,0.968232298,,305.9614063,11.52196435,475.1047724,A,8,0.777141972,4.0132,3,1,1,3,266
http://allrecipes.com/recipe/caramel-apple-pork-chops/detail.aspx,Caramel Apple Pork Chops,2.2,0.03,17.1,16,13.8,14,6,783.2,4,262,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/19/34/193477.jpg,8.171603677,1.123595506,7.150153218,3.064351379,,15.32175689,8.73340143,560.2357508,A,7,0.038917263,0.0762,2,2,2,1,467
http://allrecipes.com/recipe/slow-cooker-pepper-steak/detail.aspx,Slow-Cooker Pepper Steak,1.9,1.19,11.7,15.8,28.2,5.3,4.5,1894.69,6,301,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/07/11/71172.jpg,5.00345703,0.601681542,1.678374826,1.42503523,,376.8426497,3.705091598,399.0816862,B,7,0.95718033,3.0226,2,1,1,3,633
http://allrecipes.com/recipe/spinach-chicken-parmesan/detail.aspx,Spinach Chicken Parmesan,0.9,0.19,3.6,4.8,30.8,1.4,2.4,1058.55,6,186,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/00/29/2924.jpg,2.720702848,0.510131784,0.793538331,1.360351424,,107.6944877,2.040527136,441.402749,A,4,0.273543999,0.4826,1,1,1,1,114
http://allrecipes.com/recipe/grilled-pork-tenderloin/detail.aspx,Grilled Pork Tenderloin,0.4,0.91,15.7,3.7,23.5,11,1.2,1168.88,6,197,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/59/18/591851.jpg,1.899253987,0.205324755,5.646430771,0.615974266,,467.1138184,8.058996646,423.3794401,B,7,1.186469099,2.3114,1,1,2,3,73
http://allrecipes.com/recipe/pork-tenderloin-alla-napoli/detail.aspx,Pork Tenderloin alla Napoli,0.4,0.38,2.1,13,18,0.7,5.9,1036.07,6,207,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/07/03/1070308.jpg,7.52844885,0.23164458,0.405378015,3.416757555,,220.062351,1.216134045,501.8971305,B,7,0.558958372,0.9652,2,2,1,2,54
http://allrecipes.com/recipe/lamb-chops-with-balsamic-reduction/detail.aspx,Lamb Chops with Balsamic Reduction,0.2,0.35,5.2,19.4,14.7,3.5,7.8,678.62,4,257,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/07/14/1071453.jpg,11.43497097,0.117886299,2.063010227,4.597565648,,206.3010227,3.065043765,634.2327665,B,8,0.524004598,0.889,2,3,1,2,271
http://allrecipes.com/recipe/spinach-and-feta-turkey-burgers/detail.aspx,Spinach and Feta Turkey Burgers,1,0.27,2.4,13,27.4,0.9,4.7,1410.6,8,234,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/82/35/823560.jpg,7.372749185,0.567134553,0.510421097,2.665532398,,153.1263292,1.361122926,555.6280732,A,7,0.388940876,0.6858,2,2,1,2,113
http://allrecipes.com/recipe/actually-delicious-turkey-burgers/detail.aspx,Actually Delicious Turkey Burgers,0.2,0.35,2.3,9.5,20.9,0.3,2.6,1522.13,12,183,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/03/83/38355.jpg,7.489504839,0.157673786,0.236510679,2.049759219,,275.9291256,1.81324854,604.0359759,B,7,0.700859979,0.889,2,2,1,2,472
http://allrecipes.com/recipe/sirloin-tips-and-mushrooms/detail.aspx,Sirloin Tips and Mushrooms,2.3,0.56,7.1,13.5,21.7,3.1,3.5,1577.46,6,257,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/00/51/5154.jpg,5.134837016,0.874824084,1.179110722,1.331254041,,213.0006466,2.700543912,409.2684189,A,6,0.541021642,1.4224,2,1,1,2,97
http://allrecipes.com/recipe/spicy-garlic-lime-chicken/detail.aspx,Spicy Garlic Lime Chicken,0.3,0.56,2.4,10.7,27.7,0.6,4.5,572.77,4,220,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/03/52/35249.jpg,7.472458404,0.20950818,0.419016359,3.142622693,,391.0819352,1.676065436,643.2571538,C,7,0.993348115,1.4224,2,2,1,2,501
http://allrecipes.com/recipe/cabbage-rolls-ii/detail.aspx,Cabbage Rolls II,2,0.75,18.3,10.8,19,6.5,4.2,1455.41,6,246,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/04/64/46418.jpg,4.452353632,0.824509932,2.679657279,1.731470857,,309.1912245,7.544265877,424.6031565,B,8,0.78534571,1.905,2,2,1,3,317
http://allrecipes.com/recipe/jenns-out-of-this-world-spaghetti-and-meatballs/detail.aspx,Jenn's Out Of This World Spaghetti and Meatballs,7.7,1.18,80.1,17,27.7,21.3,5,3063.45,8,572,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/16/70/167061.jpg,4.439439194,2.010804812,5.562356167,1.30571741,,308.1493088,20.91759291,625.3993635,A,8,0.782699244,2.9972,2,1,2,3,204
http://allrecipes.com/recipe/mushroom-pork-chops/detail.aspx,Mushroom Pork Chops,1,0.92,9.6,8.5,23.6,3.2,2.2,1022,4,210,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/08/69/86989.jpg,3.326810176,0.391389432,1.252446184,0.861056751,,360.0782779,3.757338552,344.1205479,B,7,0.914598826,2.3368,2,1,1,3,324
http://allrecipes.com/recipe/carols-arroz-con-pollo/detail.aspx,Carol's Arroz Con Pollo,2.9,1.02,49.5,14,30,6.4,2.3,1840.31,4,471,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/69/55/695547.jpg,3.042965587,0.630328586,1.391069983,0.499915775,,221.7017785,10.7590569,428.6196999,A,7,0.563122517,2.5908,2,1,1,3,97
http://allrecipes.com/recipe/moroccan-chicken/detail.aspx,Moroccan Chicken,6.3,2.13,27.9,3.7,36,4.6,0.8,1866.01,4,286,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/46/69/466912.jpg,0.793136157,1.350475078,0.986061168,0.171488899,,456.589193,5.980675345,256.6813254,A,6,1.15973655,5.4102,1,1,1,3,68
http://allrecipes.com/recipe/quick-chicken-piccata/detail.aspx,Quick Chicken Piccata,0.4,0.28,8.4,18.2,24.7,0.7,7.2,817.46,4,321,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/02/24/74/2247420.jpg,8.905634526,0.195728231,0.342524405,3.523108164,,137.0097619,4.110292858,657.6286546,B,8,0.348004795,0.7112,2,3,1,2,104
http://allrecipes.com/recipe/crispy-rosemary-chicken-and-fries/detail.aspx,Crispy Rosemary Chicken and Fries,3,0.08,27.6,31.9,24.4,1.9,6.3,1893.27,6,497,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/52/09/1520993.jpg,10.1094931,0.950736028,0.602132818,1.996545659,,25.35296075,8.746771459,659.4430588,A,8,0.06439652,0.2032,3,3,1,1,270
http://allrecipes.com/recipe/herb-roasted-pork-loin-and-potatoes/detail.aspx,Herb Roasted Pork Loin and Potatoes,2.8,0.05,29.5,12.3,28.9,1.4,3.3,3131.71,8,347,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/49/32/493208.jpg,3.142053383,0.715264185,0.357632092,0.842989932,,12.77257473,7.535819089,371.1249381,A,5,0.03244234,0.127,2,1,1,1,94
http://allrecipes.com/recipe/slow-cooked-corned-beef-for-sandwiches/detail.aspx,Slow Cooked Corned Beef for Sandwiches,0.4,0.9,4.2,15.1,15,0,5.1,3514.7,15,229,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/20/02/200221.jpg,6.44436225,0.170711583,0,2.17657268,,384.1010613,1.792471619,409.1859334,B,8,0.975616696,2.286,2,2,1,3,230
http://allrecipes.com/recipe/hamburger-steak-with-onions-and-gravy/detail.aspx,Hamburger Steak with Onions and Gravy,1.2,0.6,13.5,18.5,23.1,2.6,6.3,996.77,4,319,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/83/71/837146.jpg,7.423979454,0.481555424,1.043370085,2.528165976,,240.777712,5.41749852,535.9668529,B,8,0.611575389,1.524,2,3,1,2,518
http://allrecipes.com/recipe/slow-cooker-carnitas/detail.aspx,Slow Cooker Carnitas,0.2,0.47,0.7,13.8,22.2,0.3,5,2227.1,10,223,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/60/95/609542.jpg,6.196398904,0.089802883,0.134704324,2.245072067,,211.0367743,0.314310089,419.2251807,B,7,0.536033407,1.1938,2,2,1,2,343
http://allrecipes.com/recipe/chef-johns-italian-meatballs/detail.aspx,Chef John's Italian Meatballs,0.2,0.19,1.7,5.5,6.2,0.5,1.9,1353.5,30,82,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/89/12/891284.jpg,12.19061692,0.443295161,1.108237902,4.211304027,,421.1304027,3.768008866,760.9551533,C,7,1.069671223,0.4826,2,2,1,2,101
http://allrecipes.com/recipe/pan-seared-chicken-breasts-with-shallots/detail.aspx,Pan-Seared Chicken Breasts with Shallots,0.2,0.19,5.5,15.8,27.3,1.1,7,813.81,4,292,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/02/60/26074.jpg,7.765940453,0.098303044,0.54066674,3.44060653,,93.38789152,2.703333702,600.8997678,B,7,0.237205244,0.4826,2,3,1,1,94
http://allrecipes.com/recipe/marinated-baked-pork-chops/detail.aspx,Marinated Baked Pork Chops,0,0.26,6.5,8.8,14.6,5.9,2.3,800.76,6,166,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/04/60/46007.jpg,6.593735951,0,4.42080024,1.723362805,,194.8149258,4.870373146,520.7618762,A,7,0.494829912,0.6604,2,2,1,2,518
http://allrecipes.com/recipe/cola-pork-chops/detail.aspx,Cola Pork Chops,0.1,0.36,14.3,6.4,14.3,13.5,2.3,1433.77,8,171,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/48/174845.jpg,3.571005112,0.055796955,7.532588909,1.283329962,,200.8690376,7.978964548,399.4742811,B,7,0.510207355,0.9144,2,1,2,2,224
http://allrecipes.com/recipe/slider-style-mini-burgers/detail.aspx,Slider-Style Mini Burgers,0.7,0.43,16.1,13.2,12,1.8,4.7,2037.3,24,232,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/41/24/412461.jpg,15.54999264,0.824620822,2.120453541,5.536739803,,506.5527905,18.9662789,1144.264585,D,8,1.286644088,1.0922,2,3,1,2,226
http://allrecipes.com/recipe/easy-slow-cooker-french-dip/detail.aspx,Easy Slow Cooker French Dip,0.9,0.66,19.6,18.1,39.1,1.4,7,3095,9,413,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/36/63695.jpg,5.263327948,0.261712439,0.407108239,2.035541195,,191.9224556,5.699515347,502.8218288,B,8,0.487483037,1.6764,2,3,1,2,823
http://allrecipes.com/recipe/southern-pulled-pork/detail.aspx,Southern Pulled Pork,0.5,0.28,2.9,10.1,17.9,0.8,3.4,2013.9,6,178,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/92/09/920985.jpg,3.009086846,0.148964695,0.238343513,1.012959928,,83.42022941,0.863995233,222.0319976,A,5,0.211887383,0.7112,2,1,1,1,139
http://allrecipes.com/recipe/shrimp-linguine-alfredo/detail.aspx,Shrimp Linguine Alfredo,4.9,0.32,70.3,23.7,27.5,3.7,13.5,1086.15,4,590,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/22/40/224050.jpg,8.728076233,1.804538968,1.362611057,4.971688993,,117.8474428,25.88961009,909.7130231,B,8,0.299332505,0.8128,3,3,1,1,88
http://allrecipes.com/recipe/slow-cooker-pork-chops-ii/detail.aspx,Slow Cooker Pork Chops II,1.2,0.27,4.2,19.7,20.3,1,4,883.66,4,275,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/09/37/1093702.jpg,8.91745694,0.543195347,0.452662789,1.810651155,,122.218953,1.901183713,521.1823552,A,7,0.310436141,0.6858,2,2,1,2,204
http://allrecipes.com/recipe/chinese-chicken-fried-rice-ii/detail.aspx,Chinese Chicken Fried Rice II,1,0.52,25.9,10.2,14.1,1.4,3.4,692.84,4,255,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/22/32/223283.jpg,5.888805496,0.577333872,0.808267421,1.962935165,,300.2136135,14.95294729,616.3812713,B,7,0.762542578,1.3208,2,2,1,2,334
http://allrecipes.com/recipe/blackened-tilapia-with-secret-hobo-spices/detail.aspx,Blackened Tilapia with Secret Hobo Spices,4.6,1.69,21.5,6.8,26.8,2.3,1.2,728.77,4,245,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/17/54/175448.jpg,3.732316094,2.524802064,1.262401032,0.658644017,,927.5903234,11.8007053,563.0121986,C,7,2.356079421,4.2926,2,1,1,3,118
http://allrecipes.com/recipe/slow-cooker-swiss-steak/detail.aspx,Slow Cooker Swiss Steak,2.9,0.32,19.2,10.6,16.8,10.8,2.4,2055.06,6,246,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/46/64614.jpg,3.094800152,0.846690608,3.153192608,0.700709468,,93.42792911,5.605675747,300.7073662,A,5,0.23730694,0.8128,2,1,1,1,109
http://allrecipes.com/recipe/chicken-with-garlic-basil-and-parsley/detail.aspx,Chicken with Garlic' Basil' and Parsley,1.3,0.36,4.1,3.1,25.6,1.7,0.8,738.53,4,150,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/89/35/893550.jpg,1.679011008,0.704101391,0.920747972,0.433293163,,194.9819236,2.220627463,340.1459656,A,5,0.495254086,0.9144,1,1,1,2,124
http://allrecipes.com/recipe/cajun-chicken/detail.aspx,Cajun Chicken,0.6,0.62,1.8,47.8,24.8,0.3,4.1,1671.19,10,536,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/89/55/895500.jpg,28.60237316,0.359025605,0.179512802,2.453341631,,370.9931247,1.077076814,1342.830438,C,8,0.942322537,1.5748,3,2,1,2,106
http://allrecipes.com/recipe/coconut-shrimp-i/detail.aspx,Coconut Shrimp I,2.9,0.24,26.3,19.3,8.4,9.2,8.3,1270.39,6,317,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/77/76/777697.jpg,9.115311046,1.369658136,4.345122364,3.920056046,,113.3510182,12.42138241,626.8384984,A,7,0.287911586,0.6096,2,3,1,1,381
http://allrecipes.com/recipe/mamas-asian-chicken-and-rice/detail.aspx,Mama's Asian Chicken and Rice,0.6,0.42,38,8.4,28.3,10.7,1.7,1665.91,6,347,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/79/80/798073.jpg,3.02537352,0.216098109,3.853749602,0.612277974,,151.268676,13.68621354,523.2526127,A,6,0.384222437,1.0668,2,1,1,2,184
http://allrecipes.com/recipe/amazing-pork-tenderloin-in-the-slow-cooker/detail.aspx,Amazing Pork Tenderloin in the Slow Cooker,0.5,0.92,5.8,3.7,24.5,0.6,1.2,1423.17,6,180,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/91/15/911531.jpg,1.559897974,0.210797024,0.252956428,0.505912857,,387.8665233,2.445245473,317.7233921,A,6,0.985180969,2.3368,1,1,1,3,502
http://allrecipes.com/recipe/alaska-salmon-bake-with-pecan-crunch-coating/detail.aspx,Alaska Salmon Bake with Pecan Crunch Coating,1.9,0.35,15.9,22.4,26.1,6,6,992.06,6,368,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/05/06/50617.jpg,13.54756769,1.149124045,3.628812773,3.628812773,,211.6807451,9.61635385,931.8442836,B,8,0.537669093,0.889,3,2,1,2,369
http://allrecipes.com/recipe/shrimp-fettuccine-alfredo/detail.aspx,Shrimp Fettuccine Alfredo,2.6,0.28,57.7,10.6,29.2,2.7,5.6,1209.95,6,440,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/62/90/629081.jpg,5.256415554,1.289309476,1.338898302,2.776974255,,138.8487128,28.61275259,913.5213852,A,7,0.35267573,0.7112,2,2,1,2,129
http://allrecipes.com/recipe/spaghetti-squash-i/detail.aspx,Spaghetti Squash I,1,0.27,12.8,9.8,4.1,2.7,3.6,1253.5,6,147,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/19/77/197739.jpg,4.690865576,0.478659753,1.292381332,1.72317511,,129.2381332,6.126844834,294.5957399,B,7,0.328264858,0.6858,2,2,1,2,327
http://allrecipes.com/recipe/quick-gnocchi/detail.aspx,Quick Gnocchi,4.2,1.23,91.3,3.5,14.8,1.3,1,528.76,2,462,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/11/08/110832.jpg,1.323852031,1.588622437,0.491716469,0.378243437,,465.2394281,34.53362584,731.6368863,B,6,1.181708147,3.1242,1,1,1,3,114
http://allrecipes.com/recipe/chicken-with-asparagus-and-roasted-red-peppers/detail.aspx,Chicken with Asparagus and Roasted Red Peppers,1.8,0.32,6.5,5,27.6,3.4,2.2,1131.3,4,184,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/78/90/789015.jpg,1.767877663,0.636435959,1.202156811,0.777866172,,113.1441704,2.298240962,272.3844073,A,4,0.287386193,0.8128,1,1,1,1,119
